,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
9163,3,3,3,80,22,5,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,0,0,1,0
9164,3,3,3,30,22,3,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,0,0,1,1
9165,3,4,2,55,10,5,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,0,0,1,0
9166,3,4,1,30,14,2,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,0,1,0
9167,3,2,3,80,14,1,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,0,1,0
9168,3,2,3,55,14,2,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,0,1,1
9169,3,4,3,80,22,4,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,0,1,0
9170,2,4,3,80,16,3,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,0,1,1
9171,2,4,3,80,16,4,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,1,0,1
9172,2,4,2,55,16,2,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,1,0,1,0
9173,2,4,1,30,22,4,1,2,21,3,0,5,219,6,1,0,2,1,0,1,1,1,0,1,0
9174,2,2,3,55,22,2,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,1,0,1,1
9175,2,2,3,30,22,4,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,1,0,1
9176,2,4,3,80,22,1,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,0,0,1,0
9177,2,2,2,55,16,5,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,1,0,0
9178,1,4,3,30,7,2,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,0,1,0,0
9179,1,4,3,30,7,3,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,0,0,1,0
9180,1,4,2,55,7,3,1,2,21,3,0,5,219,6,1,0,2,1,0,1,1,0,1,0,0
9181,1,4,3,80,7,5,24,2,21,3,0,5,219,6,1,0,2,1,0,1,0,0,1,0,0
9182,1,4,2,55,7,2,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,1,0,1,0
9183,1,4,1,30,7,3,24,2,21,3,0,5,219,6,1,0,2,1,0,1,1,0,1,0,1
9184,3,4,3,80,10,5,1,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,1
9185,3,3,3,80,14,1,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,0
9186,3,3,3,80,22,5,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,1
9187,3,3,3,55,10,4,1,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,1
9188,3,3,3,30,22,3,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,1
9189,3,3,2,55,22,1,1,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,1
9190,3,4,3,30,10,3,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,1
9191,3,4,2,55,10,5,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,0
9192,3,4,1,30,14,2,24,1,46,4,0,3,88,1,6,6,2,1,2,1,0,0,0,1,1
9193,3,4,3,80,22,4,24,1,46,4,0,3,88,1,6,6,2,1,2,1,0,0,0,1,1
9194,2,4,3,30,16,1,24,1,46,4,0,3,88,1,6,6,2,1,2,1,0,0,1,0,1
9195,2,4,3,80,16,3,24,1,46,4,0,3,88,1,6,6,2,1,2,1,0,0,0,1,1
9196,2,4,3,80,16,4,24,1,46,4,0,3,88,1,6,6,2,1,2,1,0,0,1,0,0
9197,2,4,2,55,16,2,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,1,0,1,1
9198,2,4,1,30,22,4,1,1,46,4,0,3,88,1,6,6,2,1,2,1,1,1,0,1,0
9199,2,4,3,80,22,1,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,0,1,0
9200,1,4,3,30,7,2,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,1,0,1
9201,1,4,2,55,7,3,1,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,1,0,0
9202,1,4,3,80,7,5,24,1,46,4,0,3,88,1,6,6,2,1,2,1,0,0,1,0,1
9203,1,4,3,80,7,4,24,1,46,4,0,3,88,1,6,6,2,1,2,1,0,0,0,1,1
9204,1,4,2,55,7,2,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,1,0,1,1
9205,1,4,1,30,7,3,24,1,46,4,0,3,88,1,6,6,2,1,2,1,1,0,1,0,0
9206,3,4,3,80,10,5,1,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,1
9207,3,3,3,80,14,1,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,0
9208,3,3,3,80,22,5,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,1
9209,3,3,3,55,10,4,1,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,1
9210,3,3,3,30,22,3,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,1
9211,3,3,2,55,22,1,1,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,1
9212,3,4,3,30,10,3,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,1
9213,3,4,2,55,10,5,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,1
9214,3,4,1,30,14,2,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,0,0,0,1,0
9215,3,4,3,80,22,4,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,0,0,0,1,1
9216,2,4,3,30,16,1,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,0,0,1,0,0
9217,2,4,3,80,16,3,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,0,0,0,1,1
9218,2,4,3,80,16,4,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,0,0,1,0,1
9219,2,4,2,55,16,2,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,1,0,1,0
9220,2,4,3,80,22,1,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,0,1,0
9221,1,4,3,30,7,2,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,1,0,0
9222,1,4,2,55,7,3,1,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,1,0,1
9223,1,4,3,80,7,5,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,0,0,1,0,1
9224,1,4,3,80,7,4,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,0,0,0,1,1
9225,1,4,2,55,7,2,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,1,0,1,0
9226,1,4,1,30,7,3,24,1,21,4,1,3,1497,6,0,0,6,2,2,1,1,0,1,0,0
9227,3,4,3,80,10,5,1,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,0,1,0
9228,3,3,3,80,22,5,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,0,1,1
9229,3,3,3,30,22,3,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,0,1,1
9230,3,4,2,55,10,5,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,0,1,0
9231,3,4,1,30,14,2,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,0,1,1
9232,3,2,3,80,14,1,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,0,1,1
9233,3,2,3,55,14,2,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,0,1,0
9234,3,4,3,80,22,4,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,0,1,1
9235,2,4,3,80,16,3,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,0,1,1
9236,2,4,3,80,16,4,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,1,0,1
9237,2,4,2,55,16,2,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,1,0,1,1
9238,2,4,1,30,22,4,1,1,41,5,0,3,88,3,1,0,9,2,2,1,1,1,0,1,0
9239,2,2,3,55,22,2,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,1,0,1,0
9240,2,2,3,30,22,4,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,1,0,1
9241,2,4,3,80,22,1,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,0,1,1
9242,2,2,2,55,16,5,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,1,0,1
9243,1,4,3,30,7,2,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,1,0,1
9244,1,4,3,30,7,3,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,0,1,0
9245,1,4,2,55,7,3,1,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,1,0,1
9246,1,4,3,80,7,5,24,1,41,5,0,3,88,3,1,0,9,2,2,1,0,0,1,0,1
9247,1,4,2,55,7,2,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,1,0,1,0
9248,1,4,1,30,7,3,24,1,41,5,0,3,88,3,1,0,9,2,2,1,1,0,1,0,1
9249,3,4,3,80,10,5,1,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9250,3,3,3,80,14,1,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9251,3,3,3,80,22,5,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9252,3,3,3,55,10,4,1,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9253,3,3,3,30,22,3,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9254,3,3,2,55,22,1,1,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9255,3,4,3,30,10,3,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9256,3,4,2,55,10,5,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9257,3,4,1,30,14,2,24,2,46,4,0,3,617,4,0,2,9,6,2,1,0,0,0,1,1
9258,3,4,3,80,22,4,24,2,46,4,0,3,617,4,0,2,9,6,2,1,0,0,0,1,1
9259,2,4,3,30,16,1,24,2,46,4,0,3,617,4,0,2,9,6,2,1,0,0,1,0,1
9260,2,4,3,80,16,3,24,2,46,4,0,3,617,4,0,2,9,6,2,1,0,0,0,1,1
9261,2,4,3,80,16,4,24,2,46,4,0,3,617,4,0,2,9,6,2,1,0,0,1,0,1
9262,2,4,2,55,16,2,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,1,0,1,0
9263,2,4,1,30,22,4,1,2,46,4,0,3,617,4,0,2,9,6,2,1,1,1,0,1,0
9264,2,4,3,80,22,1,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9265,1,4,3,30,7,2,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,1,0,0
9266,1,4,3,30,7,3,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,0,1,1
9267,1,4,2,55,7,3,1,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,1,0,1
9268,1,4,3,80,7,5,24,2,46,4,0,3,617,4,0,2,9,6,2,1,0,0,1,0,1
9269,1,4,3,80,7,4,24,2,46,4,0,3,617,4,0,2,9,6,2,1,0,0,0,1,1
9270,1,4,2,55,7,2,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,1,0,1,0
9271,1,4,1,30,7,3,24,2,46,4,0,3,617,4,0,2,9,6,2,1,1,0,1,0,1
9272,3,4,3,80,10,5,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,0
9273,3,3,3,80,14,1,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
9274,3,3,3,80,22,5,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
9275,3,3,3,55,10,4,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
9276,3,3,3,30,22,3,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
9277,3,3,2,55,22,1,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
9278,3,4,3,30,10,3,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
9279,3,4,1,30,14,2,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,0
9280,3,4,3,80,22,4,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
9281,2,4,3,30,16,1,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,1,0,1
9282,2,4,3,80,16,3,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
9283,2,4,3,80,16,4,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,1,0,1
9284,2,4,2,55,16,2,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,1,0,1,0
9285,2,4,1,30,22,4,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,1,0,1,1
9286,2,4,3,80,22,1,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,0,1,1
9287,1,4,3,30,7,2,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,1,0,0
9288,1,4,2,55,7,3,1,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,1,0,1
9289,1,4,3,80,7,5,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,1,0,1
9290,1,4,3,80,7,4,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,0,0,0,1,1
9291,1,4,2,55,7,2,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,1,0,1,0
9292,1,4,1,30,7,3,24,1,26,4,0,3,1814,8,0,2,6,1,0,1,1,0,1,0,1
9293,3,4,3,80,10,5,1,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,0,1,1
9294,3,3,3,80,22,5,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,0,1,1
9295,3,3,3,30,22,3,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,0,1,1
9296,3,4,2,55,10,5,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,0,1,0
9297,3,4,1,30,14,2,24,2,55,5,1,5,855,9,0,1,6,2,2,1,0,0,0,1,0
9298,3,4,3,80,22,4,24,2,55,5,1,5,855,9,0,1,6,2,2,1,0,0,0,1,0
9299,3,1,3,80,10,5,24,2,55,5,1,5,855,9,0,1,6,2,2,1,0,0,0,1,1
9300,3,1,3,80,14,5,24,2,55,5,1,5,855,9,0,1,6,2,2,1,0,0,0,1,0
9301,3,1,3,80,22,1,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,0,1,0
9302,2,1,3,80,16,1,1,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,1,0,0
9303,2,1,3,80,22,3,1,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,0,1,0
9304,2,1,3,30,16,2,1,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,0,1,1
9305,2,4,3,80,16,3,24,2,55,5,1,5,855,9,0,1,6,2,2,1,0,0,0,1,1
9306,2,4,3,80,16,4,24,2,55,5,1,5,855,9,0,1,6,2,2,1,0,0,1,0,1
9307,2,4,2,55,16,2,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,1,0,1,0
9308,2,4,1,30,22,4,1,2,55,5,1,5,855,9,0,1,6,2,2,1,1,1,0,1,0
9309,2,4,3,80,22,1,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,0,1,1
9310,1,4,3,30,7,2,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,1,0,0
9311,1,4,2,55,7,3,1,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,1,0,0
9312,1,4,3,80,7,5,24,2,55,5,1,5,855,9,0,1,6,2,2,1,0,0,1,0,1
9313,1,4,2,55,7,2,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,1,0,1,0
9314,1,4,1,30,7,3,24,2,55,5,1,5,855,9,0,1,6,2,2,1,1,0,1,0,1
9315,3,4,3,80,10,5,1,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,0
9316,3,3,3,80,14,1,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,0
9317,3,3,3,80,22,5,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,0
9318,3,3,3,55,10,4,1,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,0
9319,3,3,3,30,22,3,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,1
9320,3,3,2,55,22,1,1,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,1
9321,3,4,3,30,10,3,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,1
9322,3,4,2,55,10,5,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,0
9323,3,4,1,30,14,2,24,1,31,4,0,3,617,2,6,0,9,6,0,1,0,0,0,1,1
9324,3,4,3,80,22,4,24,1,31,4,0,3,617,2,6,0,9,6,0,1,0,0,0,1,0
9325,2,4,3,30,16,1,24,1,31,4,0,3,617,2,6,0,9,6,0,1,0,0,1,0,0
9326,2,4,3,80,16,3,24,1,31,4,0,3,617,2,6,0,9,6,0,1,0,0,0,1,1
9327,2,4,3,80,16,4,24,1,31,4,0,3,617,2,6,0,9,6,0,1,0,0,1,0,1
9328,2,4,2,55,16,2,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,1,0,1,1
9329,2,4,1,30,22,4,1,1,31,4,0,3,617,2,6,0,9,6,0,1,1,1,0,1,0
9330,2,4,3,80,22,1,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,0,1,0
9331,1,4,3,30,7,2,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,1,0,1
9332,1,4,2,55,7,3,1,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,1,0,0
9333,1,4,3,80,7,5,24,1,31,4,0,3,617,2,6,0,9,6,0,1,0,0,1,0,0
9334,1,4,3,80,7,4,24,1,31,4,0,3,617,2,6,0,9,6,0,1,0,0,0,1,0
9335,1,4,2,55,7,2,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,1,0,1,1
9336,1,4,1,30,7,3,24,1,31,4,0,3,617,2,6,0,9,6,0,1,1,0,1,0,1
9337,3,4,3,80,10,5,1,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,0,0,1,1
9338,3,3,3,80,22,5,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,0,0,1,1
9339,3,3,3,30,22,3,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,0,0,1,1
9340,3,4,1,30,14,2,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,0,0,0,1,0
9341,3,2,3,80,14,1,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,0,0,0,1,1
9342,3,2,3,55,14,2,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,0,0,0,1,0
9343,2,4,3,80,16,4,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,0,0,1,0,1
9344,2,4,2,55,16,2,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,1,0,1,0
9345,2,4,1,30,22,4,1,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,1,0,1,0
9346,2,2,3,55,22,2,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,1,0,1,0
9347,2,2,3,30,22,4,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,0,0,1,0,0
9348,2,2,2,55,16,5,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,0,0,1,0,1
9349,1,4,3,30,7,2,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,0,1,0,0
9350,1,4,3,30,7,3,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,0,0,1,0
9351,1,4,3,80,7,5,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,0,0,1,0,1
9352,1,4,2,55,7,2,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,1,0,1,0
9353,1,4,1,30,7,3,24,1,46,5,0,3,1814,2,0,1,6,2,1,1,1,0,1,0,0
9354,3,4,3,80,10,5,1,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,0,1,0
9355,3,3,3,80,22,5,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,0,1,1
9356,3,3,3,30,22,3,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,0,1,1
9357,3,4,2,55,10,5,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,0,1,1
9358,3,4,1,30,14,2,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,0,1,1
9359,3,2,3,80,14,1,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,0,1,1
9360,3,2,3,55,14,2,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,0,1,1
9361,3,4,3,80,22,4,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,0,1,0
9362,2,4,3,80,16,3,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,0,1,1
9363,2,4,3,80,16,4,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,1,0,0
9364,2,4,2,55,16,2,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,1,0,1,0
9365,2,4,1,30,22,4,1,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,1,0,1,0
9366,2,2,3,55,22,2,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,1,0,1,0
9367,2,2,3,30,22,4,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,1,0,1
9368,2,4,3,80,22,1,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,0,1,0
9369,2,2,2,55,16,5,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,1,0,1
9370,1,4,3,30,7,2,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,1,0,1
9371,1,4,3,30,7,3,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,0,1,1
9372,1,4,2,55,7,3,1,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,1,0,0
9373,1,4,3,80,7,5,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,0,0,1,0,1
9374,1,4,2,55,7,2,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,1,0,1,1
9375,1,4,1,30,7,3,24,2,21,4,0,4,1072,3,6,2,6,2,1,1,1,0,1,0,1
9376,3,4,3,80,10,5,1,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,0,1,0
9377,3,3,3,80,22,5,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,0,1,0
9378,3,3,3,30,22,3,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,0,1,0
9379,3,4,2,55,10,5,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,0,1,0
9380,3,4,1,30,14,2,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,0,1,1
9381,3,2,3,80,14,1,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,0,1,0
9382,3,2,3,55,14,2,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,0,1,1
9383,3,4,3,80,22,4,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,0,1,1
9384,2,4,3,80,16,3,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,0,1,0
9385,2,4,3,80,16,4,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,1,0,1
9386,2,4,2,55,16,2,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,1,0,1,1
9387,2,4,1,30,22,4,1,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,1,0,1,0
9388,2,2,3,55,22,2,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,1,0,1,0
9389,2,2,3,30,22,4,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,1,0,1
9390,2,4,3,80,22,1,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,0,1,0
9391,2,2,2,55,16,5,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,1,0,1
9392,1,4,3,30,7,2,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,1,0,0
9393,1,4,3,30,7,3,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,0,1,0
9394,1,4,2,55,7,3,1,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,1,0,0
9395,1,4,3,80,7,5,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,0,0,1,0,1
9396,1,4,2,55,7,2,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,1,0,1,1
9397,1,4,1,30,7,3,24,2,55,5,0,5,1072,5,2,6,1,2,1,1,1,0,1,0,1
9398,3,4,3,80,10,5,1,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,0
9399,3,3,3,80,14,1,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,1
9400,3,3,3,80,22,5,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,1
9401,3,3,3,55,10,4,1,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,1
9402,3,3,3,30,22,3,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,1
9403,3,3,2,55,22,1,1,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,1
9404,3,4,3,30,10,3,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,1
9405,3,4,2,55,10,5,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,0
9406,3,4,1,30,14,2,24,1,36,4,0,3,617,3,1,0,1,1,1,1,0,0,0,1,1
9407,3,4,3,80,22,4,24,1,36,4,0,3,617,3,1,0,1,1,1,1,0,0,0,1,1
9408,2,4,3,30,16,1,24,1,36,4,0,3,617,3,1,0,1,1,1,1,0,0,1,0,1
9409,2,4,3,80,16,3,24,1,36,4,0,3,617,3,1,0,1,1,1,1,0,0,0,1,1
9410,2,4,3,80,16,4,24,1,36,4,0,3,617,3,1,0,1,1,1,1,0,0,1,0,1
9411,2,4,2,55,16,2,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,1,0,1,1
9412,2,4,1,30,22,4,1,1,36,4,0,3,617,3,1,0,1,1,1,1,1,1,0,1,1
9413,2,4,3,80,22,1,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,0,1,1
9414,1,4,3,30,7,2,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,1,0,1
9415,1,4,2,55,7,3,1,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,1,0,0
9416,1,4,3,80,7,5,24,1,36,4,0,3,617,3,1,0,1,1,1,1,0,0,1,0,0
9417,1,4,3,80,7,4,24,1,36,4,0,3,617,3,1,0,1,1,1,1,0,0,0,1,1
9418,1,4,2,55,7,2,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,1,0,1,1
9419,1,4,1,30,7,3,24,1,36,4,0,3,617,3,1,0,1,1,1,1,1,0,1,0,1
9420,3,4,3,80,10,5,1,2,36,2,0,4,1368,2,1,6,2,1,1,1,1,0,0,1,0
9421,3,3,3,80,14,1,24,2,36,2,0,4,1368,2,1,6,2,1,1,1,1,0,0,1,1
